-------------------------------------------------------------------------------------
    map         source        glon          glat              ra             dec     
  51.032+0.273     57        51.0053         0.2368       291.1062        16.1402
  51.032+0.273     58        50.9500         0.3426       290.9819        16.1415
  51.032+0.273     59        51.0041         0.2442       291.0988        16.1426
  51.032+0.273     60        51.0255         0.2075       291.1430        16.1441
  51.032+0.273     61        51.0126         0.2373       291.1094        16.1468
  51.032+0.273     62        50.9863         0.2834       291.0541        16.1454
  51.032+0.273     63        51.0191         0.2229       291.1257        16.1457
  51.032+0.273     64        50.9950         0.2686       291.0720        16.1461
  51.032+0.273     65        51.0057         0.2506       291.0937        16.1470
  51.032+0.273     66        51.0247         0.2178       291.1331        16.1482
  51.032+0.273     67        51.0249         0.2242       291.1274        16.1514
  51.032+0.273     68        51.0029         0.2624       291.0815        16.1501
  51.032+0.273     69        51.0133         0.2457       291.1020        16.1514
  51.032+0.273     70        51.0055         0.2594       291.0856        16.1510
  51.032+0.273     71        51.0081         0.2569       291.0892        16.1521
  51.032+0.273     72        51.0309         0.2206       291.1337        16.1550
  51.032+0.273     73        51.0234         0.2355       291.1163        16.1555
  51.032+0.273     74        51.0213         0.2425       291.1089        16.1569
  51.032+0.273     75        51.0317         0.2330       291.1227        16.1615
  51.032+0.273     76        50.9847         0.3189       291.0208        16.1608
  51.032+0.273     77        51.0446         0.2093       291.1508        16.1617
  51.032+0.273     78        51.0404         0.2233       291.1358        16.1646
  51.032+0.273     79        51.0239         0.2577       291.0962        16.1664
  51.032+0.273     80        51.0441         0.2212       291.1396        16.1669
  51.032+0.273     81        51.0275         0.2529       291.1024        16.1673
  51.032+0.273     82        51.0333         0.2447       291.1128        16.1685
  51.032+0.273     83        51.0403         0.2324       291.1275        16.1688
  51.032+0.273     84        51.0509         0.2209       291.1433        16.1728
  51.032+0.273     85        51.0395         0.2454       291.1151        16.1743
  51.032+0.273     86        51.0464         0.2337       291.1294        16.1748
  51.032+0.273     87        51.0448         0.2419       291.1211        16.1773
  51.032+0.273     88        51.0567         0.2287       291.1390        16.1816
  51.032+0.273     89        51.0634         0.2292       291.1418        16.1877
  51.032+0.273     90        51.0464         0.2690       291.0969        16.1915
  51.032+0.273     91        51.0614         0.2423       291.1288        16.1922
  51.032+0.273     92        51.0710         0.2276       291.1470        16.1936
  51.032+0.273     93        51.0675         0.2515       291.1234        16.2019
  51.032+0.273     94        51.0862         0.2330       291.1496        16.2096
  51.032+0.273     95        51.0677         0.2714       291.1052        16.2115
  51.032+0.273     96        51.0718         0.2717       291.1070        16.2152
  51.032+0.273     97        51.0851         0.2574       291.1267        16.2202
  51.032+0.273     98        51.0958         0.2672       291.1230        16.2342
  51.048+0.198      1        50.9244         0.2389       291.0644        16.0699
  51.048+0.198      2        50.9886         0.1321       291.1940        16.0758
  51.048+0.198      3        50.9463         0.2361       291.0777        16.0878
  51.048+0.198      4        50.9538         0.2347       291.0828        16.0937
  51.048+0.198      5        50.9663         0.2090       291.1125        16.0927
  51.048+0.198      6        50.9611         0.2206       291.0993        16.0935
  51.048+0.198      7        50.9667         0.2132       291.1088        16.0950
  51.048+0.198      8        50.9585         0.2262       291.0928        16.0939
  51.048+0.198      9        50.9849         0.2013       291.1287        16.1054
  51.048+0.198     10        50.9840         0.2107       291.1197        16.1090
  51.048+0.198     11        50.9930         0.2025       291.1316        16.1130
  51.048+0.198     12        50.9821         0.2399       291.0919        16.1211
  51.048+0.198     13        50.9909         0.2376       291.0983        16.1279
  51.048+0.198     14        50.9983         0.2373       291.1023        16.1342
  51.048+0.198     15        51.0001         0.2453       291.0959        16.1396
  51.048+0.198     16        51.0053         0.2368       291.1062        16.1402
  51.048+0.198     17        51.0675         0.1246       291.2397        16.1417
  51.048+0.198     18        51.0126         0.2373       291.1094        16.1468
  51.048+0.198     19        51.0133         0.2457       291.1020        16.1514
  51.048+0.198     20        51.0234         0.2355       291.1163        16.1555
  51.048+0.198     21        51.0213         0.2425       291.1089        16.1569
  51.048+0.198     22        51.0317         0.2330       291.1227        16.1615
  51.048+0.198     23        51.0404         0.2233       291.1358        16.1646
  51.048+0.198     24        51.0441         0.2212       291.1396        16.1669
  51.048+0.198     25        51.0333         0.2447       291.1128        16.1685
  51.048+0.198     26        51.0403         0.2324       291.1275        16.1688
  51.048+0.198     27        51.0395         0.2454       291.1151        16.1743
  51.048+0.198     28        51.0464         0.2337       291.1294        16.1748
  51.048+0.198     29        51.0448         0.2419       291.1211        16.1773
  51.048+0.198     30        51.0695         0.2031       291.1688        16.1807
  51.048+0.198     31        51.0634         0.2292       291.1418        16.1877
  51.048+0.198     32        51.0797         0.2069       291.1703        16.1915
  51.048+0.198     33        51.0933         0.2033       291.1803        16.2018
  51.048+0.198     34        51.1034         0.1981       291.1900        16.2082
  51.048+0.198     35        51.1092         0.1914       291.1991        16.2101
  51.079+0.241      1        51.0626         0.1531       291.2112        16.1509
  51.079+0.241      2        51.0148         0.2364       291.1112        16.1483
  51.079+0.241      3        51.0029         0.2624       291.0815        16.1501
  51.079+0.241      4        51.0249         0.2242       291.1274        16.1514
  51.079+0.241      5        51.0133         0.2457       291.1020        16.1514
  51.079+0.241      6        51.0055         0.2594       291.0856        16.1510
  51.079+0.241      7        51.0081         0.2569       291.0892        16.1521
  51.079+0.241      8        51.0668         0.1535       291.2129        16.1549
  51.079+0.241      9        51.0309         0.2206       291.1337        16.1550
  51.079+0.241     10        51.0234         0.2355       291.1163        16.1555
  51.079+0.241     11        51.0213         0.2425       291.1089        16.1569
  51.079+0.241     12        51.0317         0.2330       291.1227        16.1615
  51.079+0.241     13        51.0446         0.2093       291.1508        16.1617
  51.079+0.241     14        51.0404         0.2233       291.1358        16.1646
  51.079+0.241     15        51.0239         0.2577       291.0962        16.1664
  51.079+0.241     16        51.0441         0.2212       291.1396        16.1669
  51.079+0.241     17        51.0275         0.2529       291.1024        16.1673
  51.079+0.241     18        51.0333         0.2447       291.1128        16.1685
  51.079+0.241     19        51.0403         0.2324       291.1275        16.1688
  51.079+0.241     20        51.0509         0.2209       291.1433        16.1728
  51.079+0.241     21        51.0395         0.2454       291.1151        16.1743
  51.079+0.241     22        51.0602         0.2069       291.1607        16.1743
  51.079+0.241     23        51.0577         0.2118       291.1549        16.1744
  51.079+0.241     24        51.0464         0.2337       291.1294        16.1748
  51.079+0.241     25        51.0448         0.2419       291.1211        16.1773
  51.079+0.241     26        51.0695         0.2031       291.1688        16.1807
  51.079+0.241     27        51.0567         0.2287       291.1390        16.1816
  51.079+0.241     28        51.0822         0.1892       291.1877        16.1853
  51.079+0.241     29        51.0768         0.2017       291.1737        16.1865
  51.079+0.241     30        51.0673         0.2197       291.1525        16.1866
  51.079+0.241     31        51.0799         0.1985       291.1781        16.1877
  51.079+0.241     32        51.0634         0.2292       291.1418        16.1877
