-------------------------------------------------------------------------------------
    map         source        glon          glat              ra             dec     
  54.112-0.052      1        54.1071        -0.0446       292.9180        18.7311
  54.112-0.052      2        54.1120        -0.0523       292.9276        18.7317
  54.117-0.071      1        54.0942        -0.0701       292.9351        18.7075
  54.117-0.071      2        54.1104        -0.0816       292.9539        18.7161
  54.117-0.071      3        54.0982        -0.0606       292.9282        18.7156
  54.117-0.071      4        54.1120        -0.0523       292.9276        18.7317
  54.117-0.071      5        54.1252        -0.0637       292.9449        18.7378
  54.117-0.071      6        54.1265        -0.0416       292.9251        18.7496
  54.147-0.099      1        54.0942        -0.0701       292.9351        18.7075
  54.147-0.099      2        54.1151        -0.1054       292.9783        18.7088
  54.147-0.099      3        54.1104        -0.0816       292.9539        18.7161
  54.147-0.099      4        54.0981        -0.0606       292.9282        18.7155
  54.147-0.099      5        54.1119        -0.0522       292.9274        18.7316
  54.147-0.099      6        54.1252        -0.0637       292.9449        18.7378
  54.147-0.099      7        54.2122        -0.1147       293.0363        18.7894
   54.156+0.01      1        54.1664         0.0046       292.9027        18.8068
   54.156+0.01      2        54.1769         0.0279       292.8864        18.8272
   54.35-0.048      1        54.3386        -0.0565       293.0469        18.9282
   54.35-0.048      2        54.3539        -0.0556       293.0539        18.9421
   54.35-0.048      3        54.3612        -0.0502       293.0526        18.9510
   54.35-0.048      4        54.3577        -0.0327       293.0346        18.9564
  54.365-0.057      1        54.3612        -0.0502       293.0526        18.9510
  54.368-0.016      1        54.3539        -0.0556       293.0539        18.9421
  54.368-0.016      2        54.3612        -0.0502       293.0526        18.9510
  54.368-0.016      3        54.3577        -0.0327       293.0346        18.9564
  54.368-0.016      4        54.3754        -0.0365       293.0471        18.9701
  54.368-0.016      5        54.3758        -0.0298       293.0412        18.9736
  54.368-0.016      6        54.4028        -0.0698       293.0920        18.9780
  54.368-0.016      7        54.4005        -0.0570       293.0790        18.9821
  54.368-0.016      8        54.3976        -0.0508       293.0717        18.9826
  54.368-0.016      9        54.3900        -0.0331       293.0514        18.9845
  54.369-0.073      1        54.3612        -0.0502       293.0526        18.9510
  54.369-0.073      2        54.3896        -0.0332       293.0514        18.9840
  54.421-0.036      1        54.3539        -0.0556       293.0539        18.9421
  54.421-0.036      2        54.3612        -0.0502       293.0526        18.9510
  54.421-0.036      3        54.3754        -0.0365       293.0471        18.9701
  54.421-0.036      4        54.3758        -0.0298       293.0412        18.9736
  54.421-0.036      5        54.4005        -0.0570       293.0790        18.9821
  54.421-0.036      6        54.3900        -0.0331       293.0514        18.9845
  54.424+0.944      1        54.3914         0.9295       292.1580        19.4479
  54.424+0.944      2        54.4150         0.9483       292.1524        19.4777
  54.424+0.944      3        54.4127         0.9887       292.1136        19.4950
  54.424+0.944      4        54.4328         0.9757       292.1359        19.5064
  54.424+0.944      5        54.4247         0.9941       292.1146        19.5081
  54.424+0.944      6        54.4243         1.0104       292.0993        19.5154
  54.424+0.944      7        54.4450         0.9847       292.1337        19.5214
  54.424+0.944      8        54.4970         0.9201       292.2202        19.5362
  54.424+0.944      9        54.4502         1.0150       292.1081        19.5404
  54.424+0.944     10        54.5222         0.9192       292.2339        19.5579
  54.429+1.005      1        54.4287         0.9771       292.1325        19.5035
  54.484+1.017      1        54.4252         0.9943       292.1148        19.5086
  54.484+1.017      2        54.4052         1.0345       292.0672        19.5102
  54.484+1.017      3        54.4243         1.0104       292.0993        19.5154
  54.484+1.017      4        54.4450         0.9847       292.1337        19.5214
  54.484+1.017      5        54.4970         0.9201       292.2202        19.5362
  54.484+1.017      6        54.4595         0.9892       292.1369        19.5363
  54.484+1.017      7        54.4502         1.0150       292.1081        19.5404
  54.484+1.017      8        54.5222         0.9192       292.2339        19.5579
  54.484+1.017      9        54.5585         0.8966       292.2734        19.5790
  54.484+1.017     10        54.5371         0.9412       292.2209        19.5815
  54.484+1.017     11        54.5534         0.9275       292.2420        19.5893
  54.484+1.017     12        54.5634         0.9500       292.2262        19.6088
  54.484+1.017     13        54.6503         0.9211       292.2972        19.6712
  54.509+0.943      1        54.4506         0.9237       292.1934        19.4972
  54.509+0.943      2        54.4752         0.8816       292.2451        19.4987
  54.509+0.943      3        54.4626         0.9389       292.1853        19.5150
  54.509+0.943      4        54.4557         0.9488       292.1725        19.5136
  54.509+0.943      5        54.4732         0.9424       292.1874        19.5259
  54.509+0.943      6        54.5017         0.9106       292.2315        19.5358
  54.509+0.943      7        54.4746         0.9556       292.1758        19.5335
  54.509+0.943      8        54.4970         0.9201       292.2202        19.5362
  54.509+0.943      9        54.5066         0.9239       292.2216        19.5464
  54.509+0.943     10        54.5222         0.9192       292.2339        19.5579
  54.509+0.943     11        54.4897         0.9777       292.1629        19.5573
  54.509+0.943     12        54.5241         0.9378       292.2176        19.5684
  54.509+0.943     13        54.5166         0.9592       292.1938        19.5721
  54.509+0.943     14        54.5371         0.9412       292.2209        19.5815
  54.509+0.943     15        54.5261         0.9658       292.1925        19.5836
  54.509+0.943     16        54.5337         0.9598       292.2018        19.5874
  54.509+0.943     17        54.5534         0.9275       292.2420        19.5893
  54.509+0.943     18        54.5477         0.9496       292.2185        19.5948
  54.509+0.943     19        54.5274         0.9888       292.1717        19.5958
  54.563+0.948      1        54.5395         0.9336       292.2292        19.5800
  54.563+0.948      2        54.5371         0.9412       292.2209        19.5815
  54.563+0.948      3        54.5261         0.9658       292.1925        19.5836
  54.563+0.948      4        54.5337         0.9598       292.2018        19.5874
  54.563+0.948      5        54.5534         0.9275       292.2420        19.5893
  54.563+0.948      6        54.5477         0.9496       292.2185        19.5948
  54.563+0.948      7        54.5634         0.9500       292.2262        19.6088
  54.699+0.598      1        54.6986         0.5995       292.6214        19.5595
  54.987-0.224      1        54.9872        -0.2237       293.5339        19.4151
   55.08+0.318      1        55.0712         0.3115       293.0798        19.7474
   55.08+0.318      2        55.0716         0.3618       293.0333        19.7720
   55.08+0.318      3        55.0916         0.3325       293.0708        19.7754
   55.08+0.318      4        55.1084         0.3048       293.1052        19.7768
   55.08+0.318      5        55.1016         0.3154       293.0919        19.7760
   55.08+0.318      6        55.0969         0.3242       293.0813        19.7761
   55.08+0.318      7        55.1136         0.3085       293.1044        19.7831
   55.08+0.318      8        55.1020         0.3397       293.0694        19.7880
  55.135+0.166      1        55.1463         0.1698       293.2502        19.7448
   55.14+0.137      1        55.1295         0.1165       293.2912        19.7043
   55.14+0.137      2        55.1405         0.1348       293.2798        19.7227
   55.143-0.29      1        55.0692        -0.3400       293.6840        19.4303
   55.143-0.29      2        55.1007        -0.3368       293.6972        19.4594
