-------------------------------------------------------------------------------------
    map         source        glon          glat              ra             dec     
  41.182-0.161     12        41.1722        -0.2299       286.8434         7.2227
  41.182-0.161     13        41.1584        -0.1939       286.8047         7.2270
  41.182-0.161     14        41.1506        -0.1785       286.7873         7.2272
  41.182-0.161     15        41.1611        -0.1848       286.7978         7.2336
  41.182-0.161     16        41.1503        -0.1676       286.7774         7.2319
  41.182-0.161     17        41.1593        -0.1783       286.7912         7.2350
  41.182-0.161     18        41.1592        -0.1659       286.7800         7.2406
  41.182-0.161     19        41.1513        -0.1483       286.7606         7.2417
  41.182-0.161     20        41.1821        -0.2016       286.8227         7.2445
  41.182-0.161     21        41.1695        -0.1778       286.7954         7.2443
  41.182-0.161     22        41.1562        -0.1436       286.7587         7.2482
  41.182-0.161     23        41.1563        -0.1333       286.7495         7.2530
  41.182-0.161     24        41.1716        -0.1590       286.7797         7.2548
  41.182-0.161     25        41.1743        -0.1471       286.7702         7.2627
  41.182-0.161     26        41.2029        -0.1684       286.8025         7.2783
  41.182-0.161     27        41.2290        -0.2063       286.8486         7.2840
  41.182-0.161     28        41.2263        -0.1971       286.8391         7.2858
  41.182-0.161     29        41.2158        -0.1689       286.8090         7.2895
  41.182-0.161     30        41.2514        -0.2339       286.8837         7.2912
  41.182-0.161     31        41.2401        -0.2034       286.8511         7.2952
  41.182-0.161     32        41.2375        -0.1928       286.8405         7.2978
  41.191+0.121      1        41.1848         0.1252       286.5313         7.3972
  41.213-0.137      1        41.2268        -0.1107       286.7619         7.3260
  41.219+0.421      1        41.1793         0.3752       286.3048         7.5071
  41.219+0.421      2        41.1907         0.3770       286.3084         7.5181
  41.219+0.421      3        41.2016         0.3849       286.3064         7.5314
  41.219+0.421      4        41.2025         0.3886       286.3035         7.5339
  41.219+0.421      5        41.2103         0.3928       286.3034         7.5427
  41.219+0.421      6        41.2049         0.4102       286.2852         7.5459
  41.219+0.421      7        41.2209         0.3928       286.3083         7.5522
  41.219+0.421      8        41.2210         0.4079       286.2948         7.5592
  41.219+0.421      9        41.2292         0.3991       286.3065         7.5624
  41.219+0.421     10        41.2189         0.4248       286.2787         7.5651
  41.219+0.421     11        41.2511         0.4003       286.3155         7.5825
  41.219+0.421     12        41.2412         0.4198       286.2934         7.5826
  41.219+0.421     13        41.2481         0.4115       286.3041         7.5849
  41.219+0.421     14        41.2584         0.4047       286.3149         7.5910
  41.219+0.421     15        41.2481         0.4278       286.2895         7.5924
  41.219+0.421     16        41.2575         0.4199       286.3009         7.5971
  41.219+0.421     17        41.2647         0.4143       286.3093         7.6009
  41.236-0.222      1        41.2290        -0.2063       286.8486         7.2840
  41.236-0.222      2        41.2263        -0.1971       286.8391         7.2858
  41.236-0.222      3        41.2375        -0.1928       286.8405         7.2978
   41.25+0.347      1        41.2236         0.3610       286.3380         7.5400
   41.25+0.347      2        41.2337         0.3513       286.3514         7.5444
   41.25+0.347      3        41.2335         0.3623       286.3415         7.5494
   41.25+0.347      4        41.2557         0.3725       286.3425         7.5738
  41.311-0.174      1        41.3074        -0.1691       286.8517         7.3707
  41.311-0.174      2        41.3139        -0.1736       286.8587         7.3744
  41.358+0.041      1        41.3781         0.0368       286.7000         7.5282
  41.382+0.021      1        41.3781         0.0368       286.7000         7.5282
  41.492-0.147      1        41.5116        -0.1411       286.9213         7.5649
  41.492-0.147      2        41.5065        -0.1253       286.9049         7.5677
  41.492-0.147      3        41.5098        -0.1052       286.8884         7.5798
  42.032-0.536      1        42.0332        -0.5359       287.5175         7.8458
   42.042-0.56      1        42.0413        -0.5683       287.5503         7.8380
   42.042-0.56      2        42.0425        -0.5609       287.5442         7.8426
  42.061-0.602      1        42.0583        -0.6145       287.5996         7.8318
  42.061-0.602      2        42.0752        -0.6363       287.6270         7.8367
  42.061-0.602      3        42.0679        -0.6255       287.6139         7.8352
  42.061-0.602      4        42.0905        -0.5995       287.6012         7.8672
  42.061-0.602      5        42.1021        -0.6115       287.6173         7.8720
  42.061-0.602      6        42.1060        -0.5923       287.6020         7.8843
  42.061-0.602      7        42.1169        -0.6128       287.6254         7.8845
  42.061-0.602      8        42.1126        -0.5922       287.6050         7.8902
  42.061-0.602      9        42.1262        -0.6046       287.6224         7.8965
  42.061-0.602     10        42.1121        -0.5811       287.5948         7.8949
  42.061-0.602     11        42.1344        -0.5994       287.6216         7.9062
  42.137-0.648      1        42.0583        -0.6145       287.5996         7.8318
  42.137-0.648      2        42.0758        -0.6372       287.6281         7.8368
  42.137-0.648      3        42.0679        -0.6255       287.6139         7.8352
  42.137-0.648      4        42.0931        -0.6547       287.6518         7.8441
  42.137-0.648      5        42.0806        -0.6309       287.6246         7.8440
  42.137-0.648      6        42.0852        -0.6354       287.6308         7.8460
  42.137-0.648      7        42.1022        -0.6647       287.6651         7.8475
  42.137-0.648      8        42.1005        -0.6518       287.6527         7.8519
  42.137-0.648      9        42.0841        -0.6044       287.6026         7.8593
  42.137-0.648     10        42.1155        -0.6472       287.6555         7.8674
  42.137-0.648     11        42.1086        -0.6350       287.6414         7.8669
  42.137-0.648     12        42.0905        -0.5995       287.6012         7.8672
  42.137-0.648     13        42.1094        -0.6246       287.6325         7.8724
  42.137-0.648     14        42.1021        -0.6115       287.6173         7.8720
  42.137-0.648     15        42.1324        -0.6619       287.6766         7.8756
  42.137-0.648     16        42.1237        -0.6406       287.6535         7.8778
  42.137-0.648     17        42.1170        -0.6130       287.6256         7.8845
  42.137-0.648     18        42.1261        -0.6313       287.6463         7.8841
  42.137-0.648     19        42.1060        -0.5923       287.6020         7.8843
  42.137-0.648     20        42.1102        -0.5999       287.6107         7.8845
  42.137-0.648     21        42.1258        -0.6229       287.6386         7.8877
  42.137-0.648     22        42.1126        -0.5922       287.6050         7.8902
  42.137-0.648     23        42.1380        -0.6392       287.6589         7.8911
  42.137-0.648     24        42.1316        -0.6198       287.6386         7.8943
  42.137-0.648     25        42.1290        -0.6127       287.6310         7.8953
  42.137-0.648     26        42.1262        -0.6046       287.6224         7.8965
  42.137-0.648     27        42.1121        -0.5811       287.5948         7.8949
  42.137-0.648     28        42.1444        -0.6353       287.6584         7.8986
  42.137-0.648     29        42.1344        -0.5994       287.6216         7.9062
  42.137-0.648     30        42.2479        -0.5670       287.6455         8.0219
  42.232-0.581      1        42.2045        -0.6095       287.6633         7.9638
  42.232-0.581      2        42.2112        -0.6104       287.6672         7.9692
  42.232-0.581      3        42.2188        -0.6079       287.6685         7.9771
  42.232-0.581      4        42.2092        -0.5889       287.6471         7.9774
  42.232-0.581      5        42.2154        -0.5830       287.6446         7.9857
  42.232-0.581      6        42.2205        -0.5888       287.6522         7.9875
  42.232-0.581      7        42.2479        -0.5670       287.6455         8.0219
  42.232-0.581      8        42.2560        -0.5541       287.6376         8.0350
  42.232-0.581      9        42.2719        -0.5352       287.6282         8.0578
  42.232-0.581     10        42.2812        -0.5463       287.6425         8.0609
  42.243-0.652      1        42.2397        -0.6570       287.7222         7.9730
  42.243-0.652      2        42.2302        -0.6378       287.7006         7.9734
