-------------------------------------------------------------------------------------
    map         source        glon          glat              ra             dec     
 338.307+0.224      3       338.3181         0.1936       249.9504       -46.3885
 338.307+0.224      4       338.3548         0.2127       249.9652       -46.3484
 338.307-0.618      1       338.3027        -0.6309       250.8378       -46.9446
  338.31-0.633      1       338.3108        -0.6330       250.8479       -46.9399
  338.313+0.02      1       338.3049         0.0021       250.1456       -46.5254
  338.313+0.02      2       338.3082         0.0075       250.1429       -46.5194
 338.315-0.413      1       338.3253        -0.4084       250.6143       -46.7813
 338.323-0.501      1       338.3242        -0.5154       250.7310       -46.8525
 338.329+0.287      1       338.2989         0.2691       249.8502       -46.3526
 338.329+0.287      2       338.3319         0.2321       249.9221       -46.3526
 338.329+0.287      3       338.2952         0.2747       249.8406       -46.3516
 338.329+0.287      4       338.3432         0.2221       249.9438       -46.3508
 338.329+0.287      5       338.3197         0.2513       249.8896       -46.3490
 338.329+0.287      6       338.3106         0.2609       249.8703       -46.3493
 338.329+0.287      7       338.2821         0.2934       249.8077       -46.3490
 338.329+0.287      8       338.3325         0.2387       249.9155       -46.3478
 338.329+0.287      9       338.3499         0.2232       249.9490       -46.3450
 338.329+0.287     10       338.3192         0.2590       249.8808       -46.3442
 338.329+0.287     11       338.3451         0.2367       249.9298       -46.3396
 338.329+0.287     12       338.3160         0.2634       249.8729       -46.3437
 338.329+0.287     13       338.3292         0.2538       249.8960       -46.3402
 338.329+0.287     14       338.3379         0.2471       249.9116       -46.3382
 338.329+0.287     15       338.3585         0.2263       249.9539       -46.3365
 338.329+0.287     16       338.3128         0.2845       249.8470       -46.3320
 338.329+0.287     17       338.3434         0.2504       249.9134       -46.3319
 338.329+0.287     18       338.3201         0.2786       249.8604       -46.3305
 338.329+0.287     19       338.3560         0.2389       249.9379       -46.3301
 338.329+0.287     20       338.3652         0.2351       249.9509       -46.3258
 338.329+0.287     21       338.3605         0.2490       249.9314       -46.3200
 338.329+0.287     22       338.3708         0.2401       249.9509       -46.3183
 338.329+0.287     23       338.3619         0.2640       249.9164       -46.3090
 338.329+0.287     24       338.3680         0.2603       249.9264       -46.3069
 338.329+0.287     25       338.3770         0.2544       249.9413       -46.3041
 338.329+0.287     26       338.3827         0.2626       249.9380       -46.2944
 338.329+0.287     27       338.3905         0.2602       249.9481       -46.2902
 338.329+0.287     28       338.3949         0.2650       249.9472       -46.2837
 338.334-0.026      1       338.3525        -0.0192       250.2147       -46.5040
 338.334-0.026      2       338.3584        -0.0258       250.2275       -46.5039
  338.335-0.51      1       338.3288        -0.5079       250.7272       -46.8441
  338.335-0.51      2       338.3361        -0.5005       250.7260       -46.8338
   338.335-0.5      1       338.3291        -0.5076       250.7272       -46.8437
   338.335-0.5      2       338.3361        -0.5004       250.7260       -46.8337
 338.336+0.607      1       338.3248         0.5947       249.5245       -46.1161
 338.336+0.607      2       338.3267         0.6091       249.5110       -46.1051
 338.336+0.607      3       338.3341         0.6039       249.5237       -46.1031
 338.336+0.607      4       338.3400         0.6088       249.5241       -46.0954
 338.337+0.206      1       338.3368         0.1914       249.9708       -46.3760
 338.337+0.206      2       338.3549         0.2127       249.9652       -46.3483
 338.344-0.371      1       338.3437        -0.3718       250.5917       -46.7433
 338.352+0.249      1       338.3434         0.2504       249.9134       -46.3319
 338.352+0.249      2       338.3560         0.2389       249.9379       -46.3301
 338.352+0.249      3       338.3652         0.2351       249.9509       -46.3258
 338.352+0.249      4       338.3708         0.2401       249.9509       -46.3183
 338.352+0.249      5       338.3770         0.2544       249.9413       -46.3041
 338.368+0.179      1       338.3785         0.1724       250.0316       -46.3574
 338.368+0.179      2       338.3692         0.1943       249.9989       -46.3498
 338.368+0.179      3       338.3905         0.1725       250.0430       -46.3484
 338.377+0.217      1       338.3942         0.2214       249.9935       -46.3132
 338.384+0.203      1       338.3692         0.1943       249.9989       -46.3498
 338.392-0.407      1       338.3953        -0.4133       250.6869       -46.7318
 338.392-0.407      2       338.3921        -0.4026       250.6720       -46.7272
 338.392-0.407      3       338.3893        -0.3955       250.6616       -46.7246
 338.392-0.407      4       338.3995        -0.4066       250.6837       -46.7242
 338.392-0.407      5       338.4082        -0.4039       250.6889       -46.7159
 338.392-0.407      6       338.4229        -0.4090       250.7086       -46.7082
 338.392-0.407      7       338.4299        -0.4146       250.7215       -46.7066
   338.4+0.111      1       338.4152         0.1075       250.1372       -46.3730
   338.4+0.111      2       338.4250         0.1216       250.1314       -46.3563
 338.404+0.613      1       338.4026         0.6090       249.5842       -46.0487
 338.418-0.177      1       338.4174        -0.1919       250.4655       -46.5693
 338.419-0.407      1       338.4232        -0.4477       250.7515       -46.7334
 338.419-0.407      2       338.3921        -0.4026       250.6721       -46.7272
 338.419-0.407      3       338.3995        -0.4066       250.6837       -46.7242
 338.419-0.407      4       338.4229        -0.4090       250.7086       -46.7082
 338.419-0.407      5       338.4484        -0.4239       250.7495       -46.6988
 338.419-0.407      6       338.4446        -0.3843       250.7023       -46.6756
 338.428+0.188      1       338.4386         0.1918       250.0683       -46.2996
 338.439+0.038      1       338.4216         0.0069       250.2526       -46.4349
 338.439+0.038      2       338.4019         0.0336       250.2047       -46.4319
 338.439+0.038      3       338.4441        -0.0061       250.2884       -46.4265
 338.439+0.038      4       338.4346         0.0114       250.2603       -46.4221
 338.439+0.038      5       338.4491         0.0074       250.2785       -46.4139
 338.439+0.038      6       338.4236         0.0412       250.2173       -46.4106
 338.439+0.038      7       338.4125         0.0534       250.1934       -46.4109
 338.439+0.038      8       338.4390         0.0425       250.2307       -46.3982
 338.439+0.038      9       338.4293         0.0531       250.2099       -46.3985
 338.439+0.038     10       338.4656         0.0142       250.2870       -46.3970
 338.439+0.038     11       338.4589         0.0216       250.2725       -46.3972
 338.439+0.038     12       338.4478         0.0435       250.2380       -46.3910
 338.439+0.038     13       338.4354         0.0582       250.2102       -46.3905
 338.439+0.038     14       338.4738         0.0314       250.2761       -46.3796
 338.439+0.038     15       338.4464         0.0669       250.2113       -46.3766
 338.439+0.038     16       338.4870         0.0223       250.2986       -46.3756
 338.439+0.038     17       338.4756         0.0408       250.2677       -46.3720
 338.439-0.228      1       338.4385        -0.2278       250.5250       -46.5772
  338.44-0.701      1       338.4533        -0.7193       251.0801       -46.8887
  338.44-0.701      2       338.4455        -0.7073       251.0593       -46.8868
  338.44-0.701      3       338.4611        -0.7213       251.0897       -46.8841
  338.44-0.701      4       338.4362        -0.6905       251.0318       -46.8828
  338.44-0.701      5       338.4789        -0.7312       251.1177       -46.8771
  338.45-0.423      1       338.4484        -0.4239       250.7495       -46.6988
 338.452+0.081      1       338.4464         0.0669       250.2113       -46.3766
 338.452+0.081      2       338.4734         0.0888       250.2134       -46.3418
 338.455+0.615      1       338.4541         0.6175       249.6247       -46.0047
 338.455+0.615      2       338.4607         0.6120       249.6368       -46.0035
 338.455+0.615      3       338.4691         0.6117       249.6452       -45.9974
 338.461+0.023      1       338.4589         0.0216       250.2725       -46.3972
  338.465-0.01      1       338.3585        -0.0259       250.2277       -46.5039
  338.465-0.01      2       338.3717        -0.0222       250.2364       -46.4915
  338.465-0.01      3       338.3960        -0.0076       250.2439       -46.4636
  338.465-0.01      4       338.4346         0.0114       250.2603       -46.4221
  338.465-0.01      5       338.4491         0.0074       250.2785       -46.4139
  338.465-0.01      6       338.4670        -0.0101       250.3147       -46.4120
  338.465-0.01      7       338.4589         0.0216       250.2725       -46.3972
  338.465-0.01      8       338.4738         0.0314       250.2761       -46.3796
  338.465-0.01      9       338.4756         0.0408       250.2677       -46.3720
  338.465-0.01     10       338.4901         0.0452       250.2768       -46.3582
  338.465-0.01     11       338.4986         0.0415       250.2889       -46.3542
  338.47+0.073      1       338.4464         0.0669       250.2113       -46.3766
  338.47+0.073      2       338.4820         0.0746       250.2370       -46.3448
 338.473-0.736      1       338.4789        -0.7312       251.1177       -46.8771
 338.476-0.429      1       338.4484        -0.4239       250.7495       -46.6988
 338.476-0.429      2       338.4644        -0.4282       250.7695       -46.6896
 338.476-0.429      3       338.4712        -0.4263       250.7740       -46.6832
