-------------------------------------------------------------------------------------
    map         source        glon          glat              ra             dec     
  327.207+0.25     10       327.2370         0.2421       237.3262       -54.0151
  327.207+0.25     11       327.2461         0.2376       237.3430       -54.0129
  327.207+0.25     12       327.2221         0.2742       237.2723       -53.9992
  327.237+0.23      1       327.2360         0.2327       237.3348       -54.0231
  327.238+0.24      1       327.2360         0.2327       237.3348       -54.0231
  327.251-0.13      1       327.2355        -0.1289       237.7205       -54.3054
  327.251-0.13      2       327.2512        -0.0999       237.7104       -54.2730
  327.252-0.09      1       327.2380        -0.0997       237.6926       -54.2811
  327.252-0.09      2       327.2623        -0.1104       237.7365       -54.2742
  327.252-0.09      3       327.2416        -0.0864       237.6831       -54.2685
  327.252-0.09      4       327.2506        -0.0813       237.6897       -54.2589
  327.252-0.09      5       327.2716        -0.0713       237.7069       -54.2380
  327.263-0.76      1       327.2257        -0.7773       238.4139       -54.8143
  327.263-0.76      2       327.2236        -0.7578       238.3895       -54.8006
  327.263-0.76      3       327.3002        -0.7606       238.4952       -54.7541
  327.263-0.76      4       327.2863        -0.7479       238.4626       -54.7531
  327.263-0.76      5       327.2771        -0.7272       238.4274       -54.7430
  327.277-0.38      1       327.2607        -0.4970       238.1531       -54.5754
  327.277-0.38      2       327.2355        -0.4722       238.0924       -54.5721
  327.277-0.38      3       327.2182        -0.4519       238.0471       -54.5673
  327.277-0.38      4       327.2743        -0.4918       238.1657       -54.5628
  327.277-0.38      5       327.2239        -0.4359       238.0374       -54.5513
  327.277-0.38      6       327.2821        -0.4689       238.1511       -54.5400
  327.277-0.38      7       327.2872        -0.4529       238.1404       -54.5244
  327.277-0.38      8       327.2342        -0.4110       238.0240       -54.5254
  327.277-0.38      9       327.1667        -0.3544       237.8723       -54.5241
  327.277-0.38     10       327.2210        -0.3956       237.9897       -54.5219
  327.277-0.38     11       327.2890        -0.4456       238.1348       -54.5177
  327.277-0.38     12       327.1627        -0.3366       237.8477       -54.5128
  327.277-0.38     13       327.1877        -0.3334       237.8776       -54.4946
  327.277-0.38     14       327.2009        -0.2949       237.8536       -54.4563
  327.277-0.38     15       327.2441        -0.2324       237.8437       -54.3805
  327.292-0.74      1       327.3014        -0.7612       238.4973       -54.7538
  327.306-0.56      1       327.2589        -0.6025       238.2662       -54.6582
  327.306-0.56      2       327.2587        -0.5847       238.2464       -54.6446
  327.306-0.56      3       327.2626        -0.5780       238.2442       -54.6369
  327.306-0.56      4       327.2557        -0.5645       238.2203       -54.6308
  327.306-0.56      5       327.2725        -0.5726       238.2515       -54.6264
  327.306-0.56      6       327.2629        -0.5529       238.2171       -54.6173
  327.306-0.56      7       327.2726        -0.5578       238.2355       -54.6150
  327.306-0.56      8       327.2247        -0.5145       238.1241       -54.6117
  327.306-0.56      9       327.2660        -0.5399       238.2072       -54.6052
  327.306-0.56     10       327.2371        -0.5170       238.1433       -54.6058
  327.306-0.56     11       327.2516        -0.5205       238.1667       -54.5993
  327.306-0.56     12       327.3234        -0.5759       238.3231       -54.5967
  327.306-0.56     13       327.2644        -0.5281       238.1920       -54.5972
  327.306-0.56     14       327.2325        -0.5022       238.1212       -54.5972
  327.306-0.56     15       327.2818        -0.5326       238.2202       -54.5896
  327.306-0.56     16       327.2769        -0.5224       238.2026       -54.5848
  327.306-0.56     17       327.3330        -0.5636       238.3225       -54.5811
  327.306-0.56     18       327.3229        -0.5558       238.3005       -54.5815
  327.306-0.56     19       327.2773        -0.5060       238.1852       -54.5718
  327.306-0.56     20       327.3444        -0.5580       238.3315       -54.5695
  327.306-0.56     21       327.3274        -0.5411       238.2903       -54.5673
  327.306-0.56     22       327.3054        -0.5238       238.2421       -54.5678
  327.306-0.56     23       327.3329        -0.5416       238.2982       -54.5642
  327.306-0.56     24       327.3439        -0.5476       238.3196       -54.5619
  327.306-0.56     25       327.3125        -0.5094       238.2359       -54.5522
  327.306-0.56     26       327.2821        -0.4689       238.1511       -54.5400
  327.306-0.56     27       327.1667        -0.3544       237.8723       -54.5241
  327.307-0.51      1       327.2589        -0.6025       238.2662       -54.6582
  327.307-0.51      2       327.2587        -0.5847       238.2464       -54.6446
  327.307-0.51      3       327.2626        -0.5780       238.2442       -54.6369
  327.307-0.51      4       327.2557        -0.5645       238.2203       -54.6308
  327.307-0.51      5       327.2725        -0.5726       238.2515       -54.6264
  327.307-0.51      6       327.2726        -0.5578       238.2355       -54.6150
  327.307-0.51      7       327.2247        -0.5145       238.1241       -54.6117
  327.307-0.51      8       327.2660        -0.5399       238.2072       -54.6052
  327.307-0.51      9       327.2371        -0.5170       238.1433       -54.6058
  327.307-0.51     10       327.3234        -0.5759       238.3231       -54.5967
  327.307-0.51     11       327.2325        -0.5022       238.1212       -54.5972
  327.307-0.51     12       327.2818        -0.5326       238.2202       -54.5896
  327.307-0.51     13       327.2769        -0.5224       238.2026       -54.5848
  327.307-0.51     14       327.3330        -0.5636       238.3225       -54.5811
  327.307-0.51     15       327.3229        -0.5558       238.3005       -54.5815
  327.307-0.51     16       327.2773        -0.5060       238.1852       -54.5718
  327.307-0.51     17       327.3444        -0.5580       238.3315       -54.5695
  327.307-0.51     18       327.3274        -0.5411       238.2903       -54.5673
  327.307-0.51     19       327.3054        -0.5238       238.2421       -54.5678
  327.307-0.51     20       327.3329        -0.5416       238.2982       -54.5642
  327.307-0.51     21       327.3439        -0.5476       238.3196       -54.5619
  327.307-0.51     22       327.3125        -0.5094       238.2359       -54.5522
  327.307-0.51     23       327.2821        -0.4689       238.1511       -54.5400
  327.307-0.51     24       327.1667        -0.3544       237.8723       -54.5241
  327.336-0.10      1       327.3365        -0.1028       237.8271       -54.2216
  327.338-0.75      1       327.3297        -0.8082       238.5870       -54.7720
  327.338-0.75      2       327.3114        -0.7782       238.5295       -54.7605
  327.338-0.75      3       327.3014        -0.7612       238.4973       -54.7538
  327.338-0.75      4       327.3127        -0.7547       238.5054       -54.7416
  327.338-0.75      5       327.3918        -0.8152       238.6776       -54.7378
  327.338-0.75      6       327.3814        -0.7990       238.6460       -54.7319
  327.338-0.75      7       327.3305        -0.7439       238.5172       -54.7219
  327.338-0.75      8       327.3216        -0.7364       238.4970       -54.7218
  327.338-0.75      9       327.3851        -0.7872       238.6378       -54.7205
  327.338-0.75     10       327.3758        -0.7753       238.6122       -54.7173
  327.338-0.75     11       327.3641        -0.7606       238.5804       -54.7134
  327.338-0.75     12       327.3563        -0.7537       238.5623       -54.7130
  327.338-0.75     13       327.3472        -0.7452       238.5409       -54.7123
  327.338-0.75     14       327.4124        -0.7911       238.6785       -54.7061
  327.338-0.75     15       327.3184        -0.7081       238.4616       -54.7020
  327.338-0.75     16       327.3420        -0.7227       238.5092       -54.6982
  327.338-0.75     17       327.3368        -0.7172       238.4961       -54.6973
  327.338-0.75     18       327.4191        -0.7794       238.6745       -54.6928
  327.338-0.75     19       327.3839        -0.7367       238.5805       -54.6824
  327.377-0.54      1       327.5245        -0.8676       238.9122       -54.6932
  327.377-0.54      2       327.5528        -0.8564       238.9375       -54.6664
  327.377-0.54      3       327.2589        -0.6025       238.2662       -54.6582
  327.377-0.54      4       327.5666        -0.8498       238.9484       -54.6526
  327.377-0.54      5       327.5813        -0.8549       238.9735       -54.6470
  327.377-0.54      6       327.2755        -0.6037       238.2897       -54.6486
  327.377-0.54      7       327.2587        -0.5847       238.2464       -54.6446
  327.377-0.54      8       327.2626        -0.5780       238.2442       -54.6369
  327.377-0.54      9       327.2557        -0.5645       238.2203       -54.6308
  327.377-0.54     10       327.2725        -0.5726       238.2515       -54.6264
  327.377-0.54     11       327.2434        -0.5398       238.1767       -54.6194
  327.377-0.54     12       327.2069        -0.5097       238.0950       -54.6192
  327.377-0.54     13       327.2629        -0.5529       238.2171       -54.6173
  327.377-0.54     14       327.2726        -0.5578       238.2355       -54.6150
  327.377-0.54     15       327.2247        -0.5145       238.1241       -54.6117
  327.377-0.54     16       327.3239        -0.5914       238.3407       -54.6084
  327.377-0.54     17       327.2660        -0.5399       238.2072       -54.6052
  327.377-0.54     18       327.2371        -0.5170       238.1433       -54.6058
  327.377-0.54     19       327.2516        -0.5205       238.1667       -54.5993
